ID,Prob1
16337, 0.47
16338, 0.40
16339, 0.40
16340, 0.27
16341, 0.59
16342, 0.33
16343, 0.24
16344, 0.35
16345, 0.37
16346, 0.29
16347, 0.27
16348, 0.35
16349, 0.27
16350, 0.33
16351, 0.27
16352, 0.39
16353, 0.29
16354, 0.59
16355, 0.59
16356, 0.59
16357, 0.26
16358, 0.33
16359, 0.34
16360, 0.20
16361, 0.35
16362, 0.32
16363, 0.35
16364, 0.38
16365, 0.28
16366, 0.28
16367, 0.29
16368, 0.59
16369, 0.59
16370, 0.59
16371, 0.29
16372, 0.37
16373, 0.59
16374, 0.43
16375, 0.28
16376, 0.42
16377, 0.35
16378, 0.28
16379, 0.28
16380, 0.54
16381, 0.59
16382, 0.47
16383, 0.27
16384, 0.46
16385, 0.32
16386, 0.30
16387, 0.56
16388, 0.27
16389, 0.39
16390, 0.28
16391, 0.59
16392, 0.32
16393, 0.37
16394, 0.27
16395, 0.22
16396, 0.54
16397, 0.22
16398, 0.22
16399, 0.45
16400, 0.48
16401, 0.48
16402, 0.29
16403, 0.44
16404, 0.59
16405, 0.33
16406, 0.24
16407, 0.27
16408, 0.42
16409, 0.27
16410, 0.35
16411, 0.26
16412, 0.45
16413, 0.49
16414, 0.32
16415, 0.32
16416, 0.59
16417, 0.59
16418, 0.34
16419, 0.27
16420, 0.39
16421, 0.40
16422, 0.26
16423, 0.59
16424, 0.28
16425, 0.59
16426, 0.30
16427, 0.59
16428, 0.22
16429, 0.38
16430, 0.30
16431, 0.27
16432, 0.35
16433, 0.59
16434, 0.59
16435, 0.22
16436, 0.48
16437, 0.41
16438, 0.28
16439, 0.34
16440, 0.34
16441, 0.33
16442, 0.31
16443, 0.34
16444, 0.31
16445, 0.23
16446, 0.45
16447, 0.56
16448, 0.29
16449, 0.47
16450, 0.55
16451, 0.59
16452, 0.29
16453, 0.20
16454, 0.19
16455, 0.27
16456, 0.53
16457, 0.38
16458, 0.41
16459, 0.29
16460, 0.27
16461, 0.50
16462, 0.28
16463, 0.46
16464, 0.59
16465, 0.48
16466, 0.28
16467, 0.59
16468, 0.31
16469, 0.24
16470, 0.24
16471, 0.29
16472, 0.34
16473, 0.34
16474, 0.23
16475, 0.56
16476, 0.35
16477, 0.59
16478, 0.34
16479, 0.21
16480, 0.24
16481, 0.48
16482, 0.44
16483, 0.58
16484, 0.58
16485, 0.24
16486, 0.38
16487, 0.22
16488, 0.37
16489, 0.59
16490, 0.59
16491, 0.27
16492, 0.48
16493, 0.31
16494, 0.44
16495, 0.21
16496, 0.31
16497, 0.39
16498, 0.36
16499, 0.28
16500, 0.28
16501, 0.30
16502, 0.25
16503, 0.28
16504, 0.30
16505, 0.59
16506, 0.59
16507, 0.28
16508, 0.31
16509, 0.58
16510, 0.59
16511, 0.34
16512, 0.29
16513, 0.48
16514, 0.45
16515, 0.30
16516, 0.59
16517, 0.35
16518, 0.28
16519, 0.27
16520, 0.35
16521, 0.53
16522, 0.59
16523, 0.57
16524, 0.40
16525, 0.42
16526, 0.59
16527, 0.59
16528, 0.59
16529, 0.23
16530, 0.59
16531, 0.41
16532, 0.35
16533, 0.27
16534, 0.33
16535, 0.45
16536, 0.25
16537, 0.27
16538, 0.23
16539, 0.35
16540, 0.23
16541, 0.19
16542, 0.35
16543, 0.59
16544, 0.31
16545, 0.28
16546, 0.28
16547, 0.26
16548, 0.59
16549, 0.38
16550, 0.33
16551, 0.59
16552, 0.59
16553, 0.34
16554, 0.39
16555, 0.46
16556, 0.33
16557, 0.31
16558, 0.57
16559, 0.27
16560, 0.42
16561, 0.36
16562, 0.49
16563, 0.32
16564, 0.34
16565, 0.31
16566, 0.15
16567, 0.30
16568, 0.37
16569, 0.34
16570, 0.50
16571, 0.27
16572, 0.27
16573, 0.42
16574, 0.59
16575, 0.36
16576, 0.32
16577, 0.38
16578, 0.27
16579, 0.40
16580, 0.37
16581, 0.30
16582, 0.24
16583, 0.39
16584, 0.27
16585, 0.31
16586, 0.27
16587, 0.59
16588, 0.38
16589, 0.22
16590, 0.36
16591, 0.32
16592, 0.39
16593, 0.59
16594, 0.23
16595, 0.39
16596, 0.21
16597, 0.23
16598, 0.27
16599, 0.34
16600, 0.33
16601, 0.32
16602, 0.28
16603, 0.25
16604, 0.28
16605, 0.58
16606, 0.17
16607, 0.54
16608, 0.27
16609, 0.18
16610, 0.54
16611, 0.37
16612, 0.28
16613, 0.33
16614, 0.26
16615, 0.27
16616, 0.59
16617, 0.32
16618, 0.30
16619, 0.32
16620, 0.26
16621, 0.30
16622, 0.42
16623, 0.33
16624, 0.36
16625, 0.30
16626, 0.32
16627, 0.37
16628, 0.54
16629, 0.52
16630, 0.27
16631, 0.27
16632, 0.22
16633, 0.47
16634, 0.46
16635, 0.33
16636, 0.24
16637, 0.27
16638, 0.30
16639, 0.43
16640, 0.30
16641, 0.28
16642, 0.59
16643, 0.28
16644, 0.39
16645, 0.59
16646, 0.45
16647, 0.29
16648, 0.49
16649, 0.32
16650, 0.32
16651, 0.37
16652, 0.59
16653, 0.27
16654, 0.58
16655, 0.35
16656, 0.29
16657, 0.59
16658, 0.59
16659, 0.19
16660, 0.38
16661, 0.28
16662, 0.32
16663, 0.38
16664, 0.33
16665, 0.34
16666, 0.59
16667, 0.59
16668, 0.40
16669, 0.34
16670, 0.31
16671, 0.36
16672, 0.31
16673, 0.59
16674, 0.55
16675, 0.30
16676, 0.43
16677, 0.32
16678, 0.26
16679, 0.34
16680, 0.23
16681, 0.59
16682, 0.41
16683, 0.46
16684, 0.42
16685, 0.27
16686, 0.37
16687, 0.26
16688, 0.27
16689, 0.27
16690, 0.27
16691, 0.36
16692, 0.26
16693, 0.20
16694, 0.51
16695, 0.38
16696, 0.27
16697, 0.29
16698, 0.01
16699, 0.36
16700, 0.25
16701, 0.34
16702, 0.35
16703, 0.01
16704, 0.32
16705, 0.59
16706, 0.33
16707, 0.25
16708, 0.29
16709, 0.29
16710, 0.59
16711, 0.56
16712, 0.42
16713, 0.24
16714, 0.21
16715, 0.28
16716, 0.31
16717, 0.34
16718, 0.37
16719, 0.59
16720, 0.59
16721, 0.34
16722, 0.46
16723, 0.59
16724, 0.59
16725, 0.46
16726, 0.51
16727, 0.38
16728, 0.50
16729, 0.30
16730, 0.28
16731, 0.59
16732, 0.36
16733, 0.26
16734, 0.31
16735, 0.22
16736, 0.45
16737, 0.59
16738, 0.51
16739, 0.35
16740, 0.33
16741, 0.29
16742, 0.50
16743, 0.59
16744, 0.36
16745, 0.29
16746, 0.17
16747, 0.35
16748, 0.40
16749, 0.59
16750, 0.35
16751, 0.59
16752, 0.30
16753, 0.37
16754, 0.31
16755, 0.32
16756, 0.59
16757, 0.48
16758, 0.34
16759, 0.39
16760, 0.36
16761, 0.22
16762, 0.35
16763, 0.59
16764, 0.59
16765, 0.35
16766, 0.27
16767, 0.24
16768, 0.59
16769, 0.32
16770, 0.48
16771, 0.29
16772, 0.44
16773, 0.24
16774, 0.28
16775, 0.25
16776, 0.59
16777, 0.27
16778, 0.59
16779, 0.43
16780, 0.34
16781, 0.28
16782, 0.27
16783, 0.26
16784, 0.37
16785, 0.36
16786, 0.46
16787, 0.44
16788, 0.27
16789, 0.53
16790, 0.29
16791, 0.22
16792, 0.25
16793, 0.24
16794, 0.22
16795, 0.27
16796, 0.28
16797, 0.59
16798, 0.42
16799, 0.30
16800, 0.34
16801, 0.28
16802, 0.33
16803, 0.28
16804, 0.38
16805, 0.27
16806, 0.26
16807, 0.28
16808, 0.37
16809, 0.59
16810, 0.45
16811, 0.22
16812, 0.44
16813, 0.38
16814, 0.29
16815, 0.57
16816, 0.26
16817, 0.28
16818, 0.39
16819, 0.59
16820, 0.35
16821, 0.29
16822, 0.28
16823, 0.59
16824, 0.36
16825, 0.27
16826, 0.22
16827, 0.26
16828, 0.59
16829, 0.55
16830, 0.26
16831, 0.59
16832, 0.27
16833, 0.59
16834, 0.59
16835, 0.43
16836, 0.37
16837, 0.59
16838, 0.28
16839, 0.29
16840, 0.59
16841, 0.27
16842, 0.26
16843, 0.54
16844, 0.31
16845, 0.40
16846, 0.27
16847, 0.31
16848, 0.35
16849, 0.29
16850, 0.42
16851, 0.47
16852, 0.31
16853, 0.35
16854, 0.34
16855, 0.59
16856, 0.24
16857, 0.42
16858, 0.48
16859, 0.59
16860, 0.55
16861, 0.41
16862, 0.36
16863, 0.29
16864, 0.38
16865, 0.34
16866, 0.30
16867, 0.21
16868, 0.33
16869, 0.30
16870, 0.31
16871, 0.40
16872, 0.32
16873, 0.28
16874, 0.32
16875, 0.35
16876, 0.31
16877, 0.42
16878, 0.30
16879, 0.30
16880, 0.45
16881, 0.24
16882, 0.32
16883, 0.40
16884, 0.24
16885, 0.59
16886, 0.33
16887, 0.27
16888, 0.35
16889, 0.59
16890, 0.27
16891, 0.29
16892, 0.29
16893, 0.27
16894, 0.43
16895, 0.27
16896, 0.27
16897, 0.30
16898, 0.31
16899, 0.59
16900, 0.56
16901, 0.38
16902, 0.35
16903, 0.36
16904, 0.27
16905, 0.40
16906, 0.31
16907, 0.27
16908, 0.59
16909, 0.59
16910, 0.35
16911, 0.29
16912, 0.23
16913, 0.59
16914, 0.35
16915, 0.41
16916, 0.54
16917, 0.22
16918, 0.33
16919, 0.45
16920, 0.38
16921, 0.24
16922, 0.41
16923, 0.32
16924, 0.25
16925, 0.39
16926, 0.59
16927, 0.52
16928, 0.43
16929, 0.36
16930, 0.36
16931, 0.31
16932, 0.36
16933, 0.29
16934, 0.44
16935, 0.30
16936, 0.42
16937, 0.59
16938, 0.27
16939, 0.00
16940, 0.47
16941, 0.59
16942, 0.41
16943, 0.29
16944, 0.33
16945, 0.27
16946, 0.33
16947, 0.34
16948, 0.32
16949, 0.55
16950, 0.30
16951, 0.25
16952, 0.27
16953, 0.25
16954, 0.01
16955, 0.48
16956, 0.35
16957, 0.38
16958, 0.33
16959, 0.28
16960, 0.58
16961, 0.33
16962, 0.47
16963, 0.30
16964, 0.59
16965, 0.42
16966, 0.44
16967, 0.32
16968, 0.42
16969, 0.35
16970, 0.22
16971, 0.22
16972, 0.58
16973, 0.34
16974, 0.38
16975, 0.28
16976, 0.39
16977, 0.21
16978, 0.27
16979, 0.22
16980, 0.35
16981, 0.43
16982, 0.36
16983, 0.27
16984, 0.28
16985, 0.35
16986, 0.33
16987, 0.39
16988, 0.35
16989, 0.31
16990, 0.57
16991, 0.32
16992, 0.30
16993, 0.59
16994, 0.37
16995, 0.59
16996, 0.20
16997, 0.36
16998, 0.29
16999, 0.40
17000, 0.34
17001, 0.30
17002, 0.28
17003, 0.59
17004, 0.33
17005, 0.36
17006, 0.28
17007, 0.30
17008, 0.50
17009, 0.34
17010, 0.29
17011, 0.24
17012, 0.39
17013, 0.30
17014, 0.33
17015, 0.59
17016, 0.39
17017, 0.38
17018, 0.33
17019, 0.59
17020, 0.59
17021, 0.59
17022, 0.59
17023, 0.37
17024, 0.37
17025, 0.21
17026, 0.25
17027, 0.35
17028, 0.33
17029, 0.29
17030, 0.26
17031, 0.51
17032, 0.30
17033, 0.24
17034, 0.46
17035, 0.59
17036, 0.59
17037, 0.59
17038, 0.29
17039, 0.50
17040, 0.52
17041, 0.31
17042, 0.59
17043, 0.59
17044, 0.27
17045, 0.59
17046, 0.22
17047, 0.39
17048, 0.59
17049, 0.59
17050, 0.29
17051, 0.35
17052, 0.22
17053, 0.25
17054, 0.46
17055, 0.28
17056, 0.30
17057, 0.59
17058, 0.38
17059, 0.59
17060, 0.59
17061, 0.35
17062, 0.23
17063, 0.34
17064, 0.31
17065, 0.59
17066, 0.44
17067, 0.42
17068, 0.59
17069, 0.35
17070, 0.38
17071, 0.29
17072, 0.38
17073, 0.59
17074, 0.38
17075, 0.20
17076, 0.28
17077, 0.26
17078, 0.27
17079, 0.59
17080, 0.38
17081, 0.34
17082, 0.59
17083, 0.33
17084, 0.33
17085, 0.55
17086, 0.35
17087, 0.39
17088, 0.32
17089, 0.39
17090, 0.23
17091, 0.59
17092, 0.24
17093, 0.48
17094, 0.33
17095, 0.53
17096, 0.41
17097, 0.47
17098, 0.23
17099, 0.39
17100, 0.21
17101, 0.24
17102, 0.59
17103, 0.52
17104, 0.59
17105, 0.30
17106, 0.34
17107, 0.59
17108, 0.59
17109, 0.28
17110, 0.58
17111, 0.31
17112, 0.29
17113, 0.59
17114, 0.30
17115, 0.59
17116, 0.59
17117, 0.38
17118, 0.33
17119, 0.35
17120, 0.25
17121, 0.41
17122, 0.28
17123, 0.31
17124, 0.27
17125, 0.27
17126, 0.48
17127, 0.27
17128, 0.59
17129, 0.44
17130, 0.38
17131, 0.34
17132, 0.29
17133, 0.30
17134, 0.27
17135, 0.59
17136, 0.36
17137, 0.36
17138, 0.27
17139, 0.39
17140, 0.38
17141, 0.31
17142, 0.40
17143, 0.36
17144, 0.59
17145, 0.00
17146, 0.30
17147, 0.33
17148, 0.27
17149, 0.24
17150, 0.40
17151, 0.59
17152, 0.59
17153, 0.27
17154, 0.27
17155, 0.27
17156, 0.00
17157, 0.43
17158, 0.35
17159, 0.59
17160, 0.38
17161, 0.35
17162, 0.34
17163, 0.51
17164, 0.27
17165, 0.31
17166, 0.34
17167, 0.27
17168, 0.45
17169, 0.55
17170, 0.59
17171, 0.34
17172, 0.40
17173, 0.31
17174, 0.34
17175, 0.34
17176, 0.59
17177, 0.37
17178, 0.29
17179, 0.44
17180, 0.22
17181, 0.38
17182, 0.23
17183, 0.42
17184, 0.51
17185, 0.44
17186, 0.43
17187, 0.45
17188, 0.20
17189, 0.58
17190, 0.27
17191, 0.34
17192, 0.31
17193, 0.39
17194, 0.56
17195, 0.31
17196, 0.33
17197, 0.35
17198, 0.30
17199, 0.37
17200, 0.58
17201, 0.35
17202, 0.56
17203, 0.29
17204, 0.34
17205, 0.31
17206, 0.22
17207, 0.59
17208, 0.59
17209, 0.34
17210, 0.30
17211, 0.30
17212, 0.30
17213, 0.59
17214, 0.41
17215, 0.31
17216, 0.35
17217, 0.28
17218, 0.40
17219, 0.59
17220, 0.33
17221, 0.40
17222, 0.37
17223, 0.28
17224, 0.30
17225, 0.34
17226, 0.35
17227, 0.59
17228, 0.28
17229, 0.40
17230, 0.40
17231, 0.40
17232, 0.29
17233, 0.25
17234, 0.59
17235, 0.37
17236, 0.52
17237, 0.33
17238, 0.59
17239, 0.59
17240, 0.25
17241, 0.31
17242, 0.31
17243, 0.37
17244, 0.27
17245, 0.27
17246, 0.21
17247, 0.23
17248, 0.24
17249, 0.59
17250, 0.29
17251, 0.24
17252, 0.22
17253, 0.52
17254, 0.43
17255, 0.59
17256, 0.29
17257, 0.31
17258, 0.27
17259, 0.36
17260, 0.26
17261, 0.33
17262, 0.48
17263, 0.37
17264, 0.30
17265, 0.59
17266, 0.48
17267, 0.27
17268, 0.33
17269, 0.28
17270, 0.30
17271, 0.30
17272, 0.32
17273, 0.59
17274, 0.21
17275, 0.33
17276, 0.28
17277, 0.35
17278, 0.42
17279, 0.37
17280, 0.30
17281, 0.40
17282, 0.27
17283, 0.36
17284, 0.38
17285, 0.47
17286, 0.59
17287, 0.00
17288, 0.37
17289, 0.37
17290, 0.30
17291, 0.44
17292, 0.36
17293, 0.23
17294, 0.28
17295, 0.30
17296, 0.31
17297, 0.35
17298, 0.48
17299, 0.36
17300, 0.38
17301, 0.29
17302, 0.28
17303, 0.27
17304, 0.25
17305, 0.59
17306, 0.28
17307, 0.26
17308, 0.59
17309, 0.29
17310, 0.32
17311, 0.31
17312, 0.33
17313, 0.41
17314, 0.59
17315, 0.40
17316, 0.28
17317, 0.26
17318, 0.30
17319, 0.59
17320, 0.44
17321, 0.29
17322, 0.22
17323, 0.15
17324, 0.43
17325, 0.28
17326, 0.58
17327, 0.21
17328, 0.32
17329, 0.29
17330, 0.46
17331, 0.28
17332, 0.31
17333, 0.37
17334, 0.43
17335, 0.54
17336, 0.59
17337, 0.36
17338, 0.27
17339, 0.28
17340, 0.26
17341, 0.32
17342, 0.37
17343, 0.38
17344, 0.19
17345, 0.59
17346, 0.38
17347, 0.59
17348, 0.38
17349, 0.40
17350, 0.34
17351, 0.28
17352, 0.28
17353, 0.59
17354, 0.23
17355, 0.37
17356, 0.27
17357, 0.22
17358, 0.29
17359, 0.59
17360, 0.32
17361, 0.38
17362, 0.28
17363, 0.59
17364, 0.32
17365, 0.27
17366, 0.59
17367, 0.27
17368, 0.24
17369, 0.31
17370, 0.28
17371, 0.47
17372, 0.31
17373, 0.36
17374, 0.34
17375, 0.26
17376, 0.36
17377, 0.36
17378, 0.42
17379, 0.59
17380, 0.36
17381, 0.27
17382, 0.22
17383, 0.25
17384, 0.59
17385, 0.25
17386, 0.27
17387, 0.21
17388, 0.40
17389, 0.36
17390, 0.27
17391, 0.35
17392, 0.37
17393, 0.27
17394, 0.59
17395, 0.31
17396, 0.34
17397, 0.30
17398, 0.30
17399, 0.34
17400, 0.19
17401, 0.35
17402, 0.32
17403, 0.47
17404, 0.59
17405, 0.32
17406, 0.35
17407, 0.59
17408, 0.24
17409, 0.41
17410, 0.34
17411, 0.23
17412, 0.19
17413, 0.34
17414, 0.31
17415, 0.59
17416, 0.32
17417, 0.29
17418, 0.29
17419, 0.24
17420, 0.29
17421, 0.36
17422, 0.27
17423, 0.29
17424, 0.29
17425, 0.41
17426, 0.27
17427, 0.49
17428, 0.41
17429, 0.32
17430, 0.29
17431, 0.36
17432, 0.25
17433, 0.41
17434, 0.46
17435, 0.27
17436, 0.36
17437, 0.35
17438, 0.36
17439, 0.35
17440, 0.22
17441, 0.59
17442, 0.46
17443, 0.34
17444, 0.30
17445, 0.28
17446, 0.27
17447, 0.30
17448, 0.38
17449, 0.35
17450, 0.29
17451, 0.40
17452, 0.59
17453, 0.36
17454, 0.59
17455, 0.41
17456, 0.48
17457, 0.33
17458, 0.47
17459, 0.36
17460, 0.40
17461, 0.32
17462, 0.49
17463, 0.50
17464, 0.30
17465, 0.33
17466, 0.21
17467, 0.30
17468, 0.37
17469, 0.33
17470, 0.40
17471, 0.40
17472, 0.59
17473, 0.52
17474, 0.38
17475, 0.27
17476, 0.41
17477, 0.55
17478, 0.24
17479, 0.32
17480, 0.22
17481, 0.29
17482, 0.34
17483, 0.36
17484, 0.27
17485, 0.31
17486, 0.54
17487, 0.25
17488, 0.21
17489, 0.22
17490, 0.30
17491, 0.36
17492, 0.30
17493, 0.22
17494, 0.29
17495, 0.59
17496, 0.44
17497, 0.27
17498, 0.48
17499, 0.28
17500, 0.30
17501, 0.34
17502, 0.46
17503, 0.27
17504, 0.46
17505, 0.28
17506, 0.30
17507, 0.30
17508, 0.48
17509, 0.59
17510, 0.31
17511, 0.28
17512, 0.35
17513, 0.48
17514, 0.32
17515, 0.28
17516, 0.27
17517, 0.28
17518, 0.40
17519, 0.33
17520, 0.58
17521, 0.52
17522, 0.51
17523, 0.57
17524, 0.38
17525, 0.33
17526, 0.59
17527, 0.24
17528, 0.32
17529, 0.29
17530, 0.54
17531, 0.55
17532, 0.29
17533, 0.24
17534, 0.34
17535, 0.28
17536, 0.59
17537, 0.30
17538, 0.38
17539, 0.39
17540, 0.34
17541, 0.47
17542, 0.29
17543, 0.59
17544, 0.59
17545, 0.28
17546, 0.35
17547, 0.27
17548, 0.59
17549, 0.40
17550, 0.36
17551, 0.26
17552, 0.59
17553, 0.40
17554, 0.53
17555, 0.31
17556, 0.29
17557, 0.29
17558, 0.40
17559, 0.34
17560, 0.59
17561, 0.59
17562, 0.32
17563, 0.40
17564, 0.23
17565, 0.26
17566, 0.19
17567, 0.31
17568, 0.59
17569, 0.59
17570, 0.25
17571, 0.31
17572, 0.41
17573, 0.55
17574, 0.27
17575, 0.46
17576, 0.59
17577, 0.30
17578, 0.27
17579, 0.31
17580, 0.59
17581, 0.27
17582, 0.21
17583, 0.39
17584, 0.31
17585, 0.36
17586, 0.39
17587, 0.36
17588, 0.25
17589, 0.22
17590, 0.31
17591, 0.35
17592, 0.59
17593, 0.22
17594, 0.29
17595, 0.59
17596, 0.27
17597, 0.47
17598, 0.33
17599, 0.52
17600, 0.27
17601, 0.59
17602, 0.34
17603, 0.27
17604, 0.48
17605, 0.28
17606, 0.45
17607, 0.53
17608, 0.27
17609, 0.27
17610, 0.40
17611, 0.46
17612, 0.47
17613, 0.40
17614, 0.39
17615, 0.27
17616, 0.28
17617, 0.30
17618, 0.56
17619, 0.30
17620, 0.29
17621, 0.59
17622, 0.32
17623, 0.33
17624, 0.37
17625, 0.34
17626, 0.40
17627, 0.25
17628, 0.33
17629, 0.20
17630, 0.36
17631, 0.33
17632, 0.27
17633, 0.59
17634, 0.59
17635, 0.28
17636, 0.54
17637, 0.35
17638, 0.51
17639, 0.32
17640, 0.38
17641, 0.34
17642, 0.39
17643, 0.34
17644, 0.30
17645, 0.28
17646, 0.27
17647, 0.25
17648, 0.42
17649, 0.29
17650, 0.38
17651, 0.27
17652, 0.22
17653, 0.33
17654, 0.32
17655, 0.27
17656, 0.27
17657, 0.34
17658, 0.47
17659, 0.32
17660, 0.59
17661, 0.59
17662, 0.27
17663, 0.27
17664, 0.59
17665, 0.43
17666, 0.30
17667, 0.59
17668, 0.27
17669, 0.59
17670, 0.38
17671, 0.35
17672, 0.22
17673, 0.38
17674, 0.33
17675, 0.23
17676, 0.28
17677, 0.33
17678, 0.37
17679, 0.29
17680, 0.27
17681, 0.59
17682, 0.29
17683, 0.30
17684, 0.34
17685, 0.59
17686, 0.39
17687, 0.29
17688, 0.31
17689, 0.27
17690, 0.46
17691, 0.27
17692, 0.31
17693, 0.32
17694, 0.27
17695, 0.27
17696, 0.31
17697, 0.59
17698, 0.59
17699, 0.31
17700, 0.35
17701, 0.59
17702, 0.27
17703, 0.20
17704, 0.33
17705, 0.31
17706, 0.51
17707, 0.59
17708, 0.30
17709, 0.38
17710, 0.42
17711, 0.35
17712, 0.35
17713, 0.34
17714, 0.27
17715, 0.57
17716, 0.30
17717, 0.59
17718, 0.35
17719, 0.25
17720, 0.39
17721, 0.59
17722, 0.37
17723, 0.59
17724, 0.44
17725, 0.40
17726, 0.33
17727, 0.42
17728, 0.31
17729, 0.38
17730, 0.47
17731, 0.59
17732, 0.27
17733, 0.30
17734, 0.31
17735, 0.30
17736, 0.59
17737, 0.44
17738, 0.35
17739, 0.40
17740, 0.51
17741, 0.30
17742, 0.34
17743, 0.21
17744, 0.37
17745, 0.25
17746, 0.22
17747, 0.59
17748, 0.44
17749, 0.29
17750, 0.36
17751, 0.59
17752, 0.35
17753, 0.28
17754, 0.44
17755, 0.50
17756, 0.28
17757, 0.19
17758, 0.20
17759, 0.32
17760, 0.16
17761, 0.59
17762, 0.34
17763, 0.45
17764, 0.28
17765, 0.41
17766, 0.36
17767, 0.35
17768, 0.51
17769, 0.27
17770, 0.25
17771, 0.39
17772, 0.23
17773, 0.31
17774, 0.23
17775, 0.39
17776, 0.38
17777, 0.27
17778, 0.26
17779, 0.30
17780, 0.34
17781, 0.27
17782, 0.49
17783, 0.30
17784, 0.35
17785, 0.28
17786, 0.33
17787, 0.36
17788, 0.34
17789, 0.29
17790, 0.37
17791, 0.38
17792, 0.38
17793, 0.24
17794, 0.28
17795, 0.36
17796, 0.34
17797, 0.31
17798, 0.31
17799, 0.59
17800, 0.38
17801, 0.35
17802, 0.25
17803, 0.59
17804, 0.27
17805, 0.35
17806, 0.33
17807, 0.32
17808, 0.31
17809, 0.37
17810, 0.33
17811, 0.46
17812, 0.32
17813, 0.35
17814, 0.30
17815, 0.59
17816, 0.59
17817, 0.35
17818, 0.47
17819, 0.26
17820, 0.28
17821, 0.28
17822, 0.27
17823, 0.46
17824, 0.35
17825, 0.34
17826, 0.21
17827, 0.55
17828, 0.30
17829, 0.33
17830, 0.21
17831, 0.31
17832, 0.33
17833, 0.27
17834, 0.27
17835, 0.53
17836, 0.33
17837, 0.14
17838, 0.37
17839, 0.50
17840, 0.27
17841, 0.59
17842, 0.42
17843, 0.47
17844, 0.37
17845, 0.27
17846, 0.40
17847, 0.31
17848, 0.26
17849, 0.59
17850, 0.33
17851, 0.28
17852, 0.33
17853, 0.28
17854, 0.28
17855, 0.35
17856, 0.23
17857, 0.36
17858, 0.53
17859, 0.17
17860, 0.34
17861, 0.32
17862, 0.46
17863, 0.36
17864, 0.30
17865, 0.33
17866, 0.59
17867, 0.40
17868, 0.20
17869, 0.36
17870, 0.35
17871, 0.21
17872, 0.20
17873, 0.29
17874, 0.59
17875, 0.37
17876, 0.27
17877, 0.34
17878, 0.31
17879, 0.58
17880, 0.59
17881, 0.29
17882, 0.27
17883, 0.29
17884, 0.53
17885, 0.34
17886, 0.32
17887, 0.52
17888, 0.27
17889, 0.24
17890, 0.31
17891, 0.26
17892, 0.37
17893, 0.34
17894, 0.58
17895, 0.47
17896, 0.37
17897, 0.37
17898, 0.28
17899, 0.20
17900, 0.41
17901, 0.32
17902, 0.44
17903, 0.29
17904, 0.48
17905, 0.59
17906, 0.28
17907, 0.59
17908, 0.34
17909, 0.45
17910, 0.29
17911, 0.33
17912, 0.23
17913, 0.31
17914, 0.28
17915, 0.45
17916, 0.37
17917, 0.52
17918, 0.27
17919, 0.23
17920, 0.38
17921, 0.42
17922, 0.48
17923, 0.36
17924, 0.33
17925, 0.59
17926, 0.28
17927, 0.49
17928, 0.35
17929, 0.32
17930, 0.27
17931, 0.39
17932, 0.29
17933, 0.26
17934, 0.27
17935, 0.30
17936, 0.43
17937, 0.27
17938, 0.35
17939, 0.27
17940, 0.22
17941, 0.45
17942, 0.30
17943, 0.33
17944, 0.29
17945, 0.34
17946, 0.36
17947, 0.37
17948, 0.27
17949, 0.43
17950, 0.59
17951, 0.33
17952, 0.42
17953, 0.59
17954, 0.34
17955, 0.59
17956, 0.35
17957, 0.59
17958, 0.36
17959, 0.46
17960, 0.20
17961, 0.27
17962, 0.59
17963, 0.59
17964, 0.35
17965, 0.41
17966, 0.31
17967, 0.35
17968, 0.30
17969, 0.30
17970, 0.21
17971, 0.19
17972, 0.57
17973, 0.35
17974, 0.32
17975, 0.59
17976, 0.37
17977, 0.59
17978, 0.34
17979, 0.27
17980, 0.37
17981, 0.36
17982, 0.27
17983, 0.40
17984, 0.34
17985, 0.39
17986, 0.27
17987, 0.37
17988, 0.59
17989, 0.19
17990, 0.39
17991, 0.27
17992, 0.50
17993, 0.59
17994, 0.29
17995, 0.34
17996, 0.34
17997, 0.59
17998, 0.34
17999, 0.31
18000, 0.26
18001, 0.21
18002, 0.18
18003, 0.40
18004, 0.29
18005, 0.28
18006, 0.48
18007, 0.27
18008, 0.30
18009, 0.27
18010, 0.31
18011, 0.37
18012, 0.22
18013, 0.38
18014, 0.32
18015, 0.59
18016, 0.32
18017, 0.59
18018, 0.59
18019, 0.31
18020, 0.34
18021, 0.59
18022, 0.40
18023, 0.23
18024, 0.59
18025, 0.18
18026, 0.34
18027, 0.35
18028, 0.39
18029, 0.59
18030, 0.40
18031, 0.59
18032, 0.28
18033, 0.27
18034, 0.59
18035, 0.49
18036, 0.41
18037, 0.37
18038, 0.42
18039, 0.59
18040, 0.37
18041, 0.59
18042, 0.41
18043, 0.53
18044, 0.59
18045, 0.26
18046, 0.26
18047, 0.46
18048, 0.27
18049, 0.30
